ano_sinistro,indicador,categoria,obitos
2016,Codigo IBGE,3524402,46
2016,Codigo IBGE,3524501,3
2016,Codigo IBGE,3524600,4
2016,Codigo IBGE,3524709,12
2016,Codigo IBGE,3524808,7
2016,Codigo IBGE,3525003,6
2016,Codigo IBGE,3525102,12
2016,Codigo IBGE,3525201,5
2016,Codigo IBGE,3525300,23
2016,Codigo IBGE,3525508,3
2016,Codigo IBGE,3525706,10
2016,Codigo IBGE,3525805,6
2016,Codigo IBGE,3525854,2
2016,Codigo IBGE,3525904,82
2016,Codigo IBGE,3526001,2
2016,Codigo IBGE,3526100,6
2016,Codigo IBGE,3526209,14
2016,Codigo IBGE,3526308,2
2016,Codigo IBGE,3526407,2
2016,Codigo IBGE,3526506,3
2016,Codigo IBGE,3526605,2
2016,Codigo IBGE,3526704,19
2016,Codigo IBGE,3526803,6
2016,Codigo IBGE,3526902,63
2016,Codigo IBGE,3527009,3
2016,Codigo IBGE,3527108,13
2016,Codigo IBGE,3527207,18
2016,Codigo IBGE,3527306,6
2016,Codigo IBGE,3527405,4
2016,Codigo IBGE,3527603,1
2016,Codigo IBGE,3527900,1
2016,Codigo IBGE,3528007,4
2016,Codigo IBGE,3528205,2
2016,Codigo IBGE,3528403,11
2016,Codigo IBGE,3528502,16
2016,Codigo IBGE,3528601,1
2016,Codigo IBGE,3528809,1
2016,Codigo IBGE,3528858,1
2016,Codigo IBGE,3528908,2
2016,Codigo IBGE,3529005,24
2016,Codigo IBGE,3529203,8
2016,Codigo IBGE,3529302,15
2016,Codigo IBGE,3529401,21
2016,Codigo IBGE,3529500,6
2016,Codigo IBGE,3529609,1
2016,Codigo IBGE,3529658,2
2016,Codigo IBGE,3529708,6
2016,Codigo IBGE,3529807,4
2016,Codigo IBGE,3529906,17
2016,Codigo IBGE,3530102,2
2016,Codigo IBGE,3530201,6
2016,Codigo IBGE,3530300,10
2016,Codigo IBGE,3530508,10
2016,Codigo IBGE,3530607,70
2016,Codigo IBGE,3530706,40
2016,Codigo IBGE,3530805,18
2016,Codigo IBGE,3531100,10
2016,Codigo IBGE,3531308,9
2016,Codigo IBGE,3531407,10
2016,Codigo IBGE,3531506,6
2016,Codigo IBGE,3531605,1
2016,Codigo IBGE,3531803,6
2016,Codigo IBGE,3531902,4
2016,Codigo IBGE,3532009,5
2016,Codigo IBGE,3532306,5
2016,Codigo IBGE,3532405,8
2016,Codigo IBGE,3532504,3
2016,Codigo IBGE,3532603,3
2016,Codigo IBGE,3532702,5
2016,Codigo IBGE,3532801,1
2016,Codigo IBGE,3532900,2
2016,Codigo IBGE,3533007,8
2016,Codigo IBGE,3533403,8
2016,Codigo IBGE,3533502,8
2016,Codigo IBGE,3533601,1
2016,Codigo IBGE,3533809,1
2016,Codigo IBGE,3533908,14
2016,Codigo IBGE,3534005,3
2016,Codigo IBGE,3534104,2
2016,Codigo IBGE,3534302,8
2016,Codigo IBGE,3534401,68
2016,Codigo IBGE,3534500,3
2016,Codigo IBGE,3534609,2
2016,Codigo IBGE,3534708,13
2016,Codigo IBGE,3534757,2
2016,Codigo IBGE,3534906,2
2016,Codigo IBGE,3535002,3
2016,Codigo IBGE,3535101,4
2016,Codigo IBGE,3535200,1
2016,Codigo IBGE,3535309,2
2016,Codigo IBGE,3535408,1
2016,Codigo IBGE,3535507,9
2016,Codigo IBGE,3535606,3
2016,Codigo IBGE,3535705,5
2016,Codigo IBGE,3535804,3
2016,Codigo IBGE,3535903,1
2016,Codigo IBGE,3536000,3
2016,Codigo IBGE,3536109,1
2016,Codigo IBGE,3536208,15
2016,Codigo IBGE,3536257,1
2016,Codigo IBGE,3536307,7
2016,Codigo IBGE,3536406,2
2016,Codigo IBGE,3536505,11
2016,Codigo IBGE,3536604,1
2016,Codigo IBGE,3536703,8
2016,Codigo IBGE,3536802,2
2016,Codigo IBGE,3537008,4
2016,Codigo IBGE,3537107,4
2016,Codigo IBGE,3537156,1
2016,Codigo IBGE,3537206,3
2016,Codigo IBGE,3537305,10
2016,Codigo IBGE,3537404,3
2016,Codigo IBGE,3537503,5
2016,Codigo IBGE,3537602,8
2016,Codigo IBGE,3537800,10
2016,Codigo IBGE,3537909,11
2016,Codigo IBGE,3538006,34
2016,Codigo IBGE,3538105,3
2016,Codigo IBGE,3538204,6
2016,Codigo IBGE,3538501,1
2016,Codigo IBGE,3538600,10
2016,Codigo IBGE,3538709,46
2016,Codigo IBGE,3538808,2
2016,Codigo IBGE,3538907,1
2016,Codigo IBGE,3539004,4
2016,Codigo IBGE,3539103,6
2016,Codigo IBGE,3539202,11
2016,Codigo IBGE,3539301,9
2016,Codigo IBGE,3539400,4
2016,Codigo IBGE,3539509,7
2016,Codigo IBGE,3539608,1
2016,Codigo IBGE,3539806,6
2016,Codigo IBGE,3539905,2
2016,Codigo IBGE,3540002,5
2016,Codigo IBGE,3540101,2
2016,Codigo IBGE,3540200,6
2016,Codigo IBGE,3540309,1
2016,Codigo IBGE,3540507,4
2016,Codigo IBGE,3540606,11
2016,Codigo IBGE,3540705,12
2016,Codigo IBGE,3540804,1
2016,Codigo IBGE,3540903,3
2016,Codigo IBGE,3541000,43
2016,Codigo IBGE,3541059,1
2016,Codigo IBGE,3541208,3
2016,Codigo IBGE,3541307,11
2016,Codigo IBGE,3541406,22
2016,Codigo IBGE,3541505,3
2016,Codigo IBGE,3541604,9
2016,Codigo IBGE,3541653,2
2016,Codigo IBGE,3541901,5
2016,Codigo IBGE,3542008,3
2016,Codigo IBGE,3542107,1
2016,Codigo IBGE,3542206,5
2016,Codigo IBGE,3542404,1
2016,Codigo IBGE,3542503,2
2016,Codigo IBGE,3542602,9
2016,Codigo IBGE,3542800,2
2016,Codigo IBGE,3542909,2
2016,Codigo IBGE,3543006,5
2016,Codigo IBGE,3543303,26
2016,Codigo IBGE,3543402,77
2016,Codigo IBGE,3543501,1
2016,Codigo IBGE,3543600,2
2016,Codigo IBGE,3543709,1
2016,Codigo IBGE,3543808,2
2016,Codigo IBGE,3543907,24
2016,Codigo IBGE,3544004,7
2016,Codigo IBGE,3544251,3
2016,Codigo IBGE,3544301,4
2016,Codigo IBGE,3544707,1
2016,Codigo IBGE,3544905,4
2016,Codigo IBGE,3545001,8
2016,Codigo IBGE,3545159,2
2016,Codigo IBGE,3545209,22
2016,Codigo IBGE,3545308,10
2016,Codigo IBGE,3545407,6
2016,Codigo IBGE,3545506,1
2016,Codigo IBGE,3545605,2
2016,Codigo IBGE,3545803,19
2016,Codigo IBGE,3546256,1
2016,Codigo IBGE,3546306,3
2016,Codigo IBGE,3546405,9
2016,Codigo IBGE,3546504,1
2016,Codigo IBGE,3546603,4
2016,Codigo IBGE,3546702,3
2016,Codigo IBGE,3546801,11
2016,Codigo IBGE,3546900,2
2016,Codigo IBGE,3547007,1
2016,Codigo IBGE,3547106,4
2016,Codigo IBGE,3547304,20
2016,Codigo IBGE,3547502,6
2016,Codigo IBGE,3547700,5
2016,Codigo IBGE,3547809,55
2016,Codigo IBGE,3547908,1
2016,Codigo IBGE,3548005,4
2016,Codigo IBGE,3548104,10
2016,Codigo IBGE,3548401,5
2016,Codigo IBGE,3548500,55
2016,Codigo IBGE,3548609,2
2016,Codigo IBGE,3548708,64
2016,Codigo IBGE,3548807,6
2016,Codigo IBGE,3548906,26
2016,Codigo IBGE,3549102,9
2016,Codigo IBGE,3549409,5
2016,Codigo IBGE,3549508,3
2016,Codigo IBGE,3549607,2
2016,Codigo IBGE,3549706,6
2016,Codigo IBGE,3549805,74
2016,Codigo IBGE,3549904,93
2016,Codigo IBGE,3549953,5
2016,Codigo IBGE,3550001,2
2016,Codigo IBGE,3550100,15
2016,Codigo IBGE,3550209,9
2016,Codigo IBGE,3550308,925
2016,Codigo IBGE,3550407,17
2016,Codigo IBGE,3550506,4
2016,Codigo IBGE,3550605,9
2016,Codigo IBGE,3550704,15
2016,Codigo IBGE,3550902,3
2016,Codigo IBGE,3551009,51
2016,Codigo IBGE,3551108,2
2016,Codigo IBGE,3551207,1
2016,Codigo IBGE,3551405,4
2016,Codigo IBGE,3551504,6
2016,Codigo IBGE,3551603,8
2016,Codigo IBGE,3551702,14
2016,Codigo IBGE,3551801,2
2016,Codigo IBGE,3552007,5
2016,Codigo IBGE,3552106,10
2016,Codigo IBGE,3552205,82
2016,Codigo IBGE,3552403,33
2016,Codigo IBGE,3552502,28
2016,Codigo IBGE,3552601,1
2016,Codigo IBGE,3552700,4
2016,Codigo IBGE,3552809,11
2016,Codigo IBGE,3552908,2
2016,Codigo IBGE,3553203,1
2016,Codigo IBGE,3553302,4
2016,Codigo IBGE,3553500,3
2016,Codigo IBGE,3553609,4
2016,Codigo IBGE,3553658,2
2016,Codigo IBGE,3553708,17
2016,Codigo IBGE,3553807,9
2016,Codigo IBGE,3553906,1
2016,Codigo IBGE,3553955,1
2016,Codigo IBGE,3554003,19
2016,Codigo IBGE,3554102,46
2016,Codigo IBGE,3554201,2
2016,Codigo IBGE,3554300,7
2016,Codigo IBGE,3554409,1
2016,Codigo IBGE,3554508,6
2016,Codigo IBGE,3554607,2
2016,Codigo IBGE,3554706,3
2016,Codigo IBGE,3554805,11
2016,Codigo IBGE,3554904,3
2016,Codigo IBGE,3554953,2
2016,Codigo IBGE,3555000,9
2016,Codigo IBGE,3555109,2
2016,Codigo IBGE,3555208,2
2016,Codigo IBGE,3555307,2
2016,Codigo IBGE,3555356,3
2016,Codigo IBGE,3555406,20
2016,Codigo IBGE,3555505,1
2016,Codigo IBGE,3555604,4
2016,Codigo IBGE,3555802,2
2016,Codigo IBGE,3555901,1
2016,Codigo IBGE,3556008,5
2016,Codigo IBGE,3556107,1
2016,Codigo IBGE,3556206,15
2016,Codigo IBGE,3556305,1
2016,Codigo IBGE,3556354,2
2016,Codigo IBGE,3556404,3
2016,Codigo IBGE,3556453,6
2016,Codigo IBGE,3556503,3
2016,Codigo IBGE,3556701,6
2016,Codigo IBGE,3556800,2
2016,Codigo IBGE,3556909,4
2016,Codigo IBGE,3557006,10
2016,Codigo IBGE,3557105,16
2016,Codigo IBGE,3557154,3
2016,Codigo IBGE,3557303,2
2017,Codigo IBGE,3500105,2
2017,Codigo IBGE,3500204,1
2017,Codigo IBGE,3500303,3
2017,Codigo IBGE,3500402,1
2017,Codigo IBGE,3500501,5
2017,Codigo IBGE,3500550,2
2017,Codigo IBGE,3500709,3
2017,Codigo IBGE,3501004,4
2017,Codigo IBGE,3501103,2
2017,Codigo IBGE,3501152,3
2017,Codigo IBGE,3501400,1
2017,Codigo IBGE,3501608,26
2017,Codigo IBGE,3501707,3
2017,Codigo IBGE,3501806,3
2017,Codigo IBGE,3501905,19
2017,Codigo IBGE,3502002,2
2017,Codigo IBGE,3502101,8
2017,Codigo IBGE,3502200,4
2017,Codigo IBGE,3502309,2
2017,Codigo IBGE,3502507,8
2017,Codigo IBGE,3502705,2
2017,Codigo IBGE,3502754,12
2017,Codigo IBGE,3502804,19
2017,Codigo IBGE,3502903,5
2017,Codigo IBGE,3503000,5
2017,Codigo IBGE,3503208,32
2017,Codigo IBGE,3503307,20
2017,Codigo IBGE,3503356,1
2017,Codigo IBGE,3503802,9
2017,Codigo IBGE,3503901,16
2017,Codigo IBGE,3504008,13
2017,Codigo IBGE,3504107,27
2017,Codigo IBGE,3504206,1
2017,Codigo IBGE,3504305,1
2017,Codigo IBGE,3504404,4
2017,Codigo IBGE,3504503,12
2017,Codigo IBGE,3504602,2
2017,Codigo IBGE,3505203,2
2017,Codigo IBGE,3505302,3
2017,Codigo IBGE,3505401,10
2017,Codigo IBGE,3505500,22
2017,Codigo IBGE,3505609,4
2017,Codigo IBGE,3505708,37
2017,Codigo IBGE,3505807,6
2017,Codigo IBGE,3505906,8
2017,Codigo IBGE,3506003,44
2017,Codigo IBGE,3506102,16
2017,Codigo IBGE,3506201,1
2017,Codigo IBGE,3506300,2
2017,Codigo IBGE,3506359,23
2017,Codigo IBGE,3506508,20
2017,Codigo IBGE,3506607,8
2017,Codigo IBGE,3506706,2
2017,Codigo IBGE,3506904,1
2017,Codigo IBGE,3507001,5
2017,Codigo IBGE,3507100,6
2017,Codigo IBGE,3507159,1
2017,Codigo IBGE,3507407,3
2017,Codigo IBGE,3507506,12
2017,Codigo IBGE,3507605,27
2017,Codigo IBGE,3507704,3
2017,Codigo IBGE,3507803,2
2017,Codigo IBGE,3507902,2
2017,Codigo IBGE,3508009,4
2017,Codigo IBGE,3508108,2
2017,Codigo IBGE,3508207,1
2017,Codigo IBGE,3508405,10
2017,Codigo IBGE,3508504,17
2017,Codigo IBGE,3508603,11
2017,Codigo IBGE,3508702,2
2017,Codigo IBGE,3508801,4
2017,Codigo IBGE,3509007,12
2017,Codigo IBGE,3509106,2
2017,Codigo IBGE,3509205,10
2017,Codigo IBGE,3509254,17
2017,Codigo IBGE,3509403,3
2017,Codigo IBGE,3509452,1
2017,Codigo IBGE,3509502,152
2017,Codigo IBGE,3509601,9
2017,Codigo IBGE,3509700,8
2017,Codigo IBGE,3509809,3
2017,Codigo IBGE,3509908,3
2017,Codigo IBGE,3509957,5
2017,Codigo IBGE,3510005,7
2017,Codigo IBGE,3510153,1
2017,Codigo IBGE,3510203,15
2017,Codigo IBGE,3510302,5
2017,Codigo IBGE,3510401,5
2017,Codigo IBGE,3510500,11
2017,Codigo IBGE,3510609,24
2017,Codigo IBGE,3510708,2
2017,Codigo IBGE,3510807,8
2017,Codigo IBGE,3511003,4
2017,Codigo IBGE,3511102,22
2017,Codigo IBGE,3511201,5
2017,Codigo IBGE,3511300,2
2017,Codigo IBGE,3511409,6
2017,Codigo IBGE,3511508,5
2017,Codigo IBGE,3511607,4
2017,Codigo IBGE,3511706,3
2017,Codigo IBGE,3511904,3
2017,Codigo IBGE,3512001,7
2017,Codigo IBGE,3512100,1
2017,Codigo IBGE,3512209,2
2017,Codigo IBGE,3512308,5
2017,Codigo IBGE,3512407,2
2017,Codigo IBGE,3512803,7
2017,Codigo IBGE,3512902,5
2017,Codigo IBGE,3513009,31
2017,Codigo IBGE,3513108,5
2017,Codigo IBGE,3513405,10
2017,Codigo IBGE,3513504,26
2017,Codigo IBGE,3513603,9
2017,Codigo IBGE,3513702,4
2017,Codigo IBGE,3513801,35
2017,Codigo IBGE,3513900,3
2017,Codigo IBGE,3514007,4
2017,Codigo IBGE,3514106,4
2017,Codigo IBGE,3514304,1
2017,Codigo IBGE,3514403,5
2017,Codigo IBGE,3514502,2
2017,Codigo IBGE,3514601,6
2017,Codigo IBGE,3514700,1
2017,Codigo IBGE,3514809,1
2017,Codigo IBGE,3514908,6
2017,Codigo IBGE,3514924,2
2017,Codigo IBGE,3514957,1
2017,Codigo IBGE,3515004,21
2017,Codigo IBGE,3515103,8
2017,Codigo IBGE,3515152,3
2017,Codigo IBGE,3515186,6
2017,Codigo IBGE,3515194,1
2017,Codigo IBGE,3515202,1
2017,Codigo IBGE,3515301,1
2017,Codigo IBGE,3515350,2
2017,Codigo IBGE,3515400,4
2017,Codigo IBGE,3515509,13
2017,Codigo IBGE,3515657,1
2017,Codigo IBGE,3515707,6
2017,Codigo IBGE,3515806,1
2017,Codigo IBGE,3515905,2
2017,Codigo IBGE,3516002,2
2017,Codigo IBGE,3516101,2
2017,Codigo IBGE,3516200,45
2017,Codigo IBGE,3516309,5
2017,Codigo IBGE,3516408,20
2017,Codigo IBGE,3516606,2
2017,Codigo IBGE,3516705,4
2017,Codigo IBGE,3516903,6
2017,Codigo IBGE,3517000,3
2017,Codigo IBGE,3517109,3
2017,Codigo IBGE,3517208,3
2017,Codigo IBGE,3517307,2
2017,Codigo IBGE,3517406,3
2017,Codigo IBGE,3517505,2
2017,Codigo IBGE,3517604,2
2017,Codigo IBGE,3517703,3
2017,Codigo IBGE,3517802,2
2017,Codigo IBGE,3517901,2
2017,Codigo IBGE,3518107,1
2017,Codigo IBGE,3518206,5
2017,Codigo IBGE,3518305,12
2017,Codigo IBGE,3518404,26
2017,Codigo IBGE,3518503,1
2017,Codigo IBGE,3518602,2
2017,Codigo IBGE,3518701,31
2017,Codigo IBGE,3518800,109
2017,Codigo IBGE,3518859,2
2017,Codigo IBGE,3519006,4
2017,Codigo IBGE,3519055,1
2017,Codigo IBGE,3519071,25
2017,Codigo IBGE,3519105,1
2017,Codigo IBGE,3519204,2
2017,Codigo IBGE,3519253,2
2017,Codigo IBGE,3519303,6
2017,Codigo IBGE,3519402,6
2017,Codigo IBGE,3519600,5
2017,Codigo IBGE,3519709,24
2017,Codigo IBGE,3519808,5
2017,Codigo IBGE,3520004,2
2017,Codigo IBGE,3520103,5
2017,Codigo IBGE,3520202,2
2017,Codigo IBGE,3520301,15
2017,Codigo IBGE,3520400,3
2017,Codigo IBGE,3520426,2
2017,Codigo IBGE,3520442,9
2017,Codigo IBGE,3520509,34
2017,Codigo IBGE,3520608,1
2017,Codigo IBGE,3520806,2
2017,Codigo IBGE,3520905,2
2017,Codigo IBGE,3521002,4
2017,Codigo IBGE,3521101,1
2017,Codigo IBGE,3521150,3
2017,Codigo IBGE,3521200,2
2017,Codigo IBGE,3521309,5
2017,Codigo IBGE,3521408,5
2017,Codigo IBGE,3521606,1
2017,Codigo IBGE,3521705,8
2017,Codigo IBGE,3521804,6
2017,Codigo IBGE,3521903,4
2017,Codigo IBGE,3522109,21
2017,Codigo IBGE,3522208,24
2017,Codigo IBGE,3522307,31
2017,Codigo IBGE,3522406,16
2017,Codigo IBGE,3522505,13
2017,Codigo IBGE,3522604,17
2017,Codigo IBGE,3522653,1
2017,Codigo IBGE,3522703,8
2017,Codigo IBGE,3522802,7
2017,Codigo IBGE,3522901,3
2017,Codigo IBGE,3523008,2
2017,Codigo IBGE,3523107,33
2017,Codigo IBGE,3523206,7
2017,Codigo IBGE,3523305,3
2017,Codigo IBGE,3523404,15
2017,Codigo IBGE,3523503,7
2017,Codigo IBGE,3523602,6
2017,Codigo IBGE,3523701,2
2017,Codigo IBGE,3523909,44
2017,Codigo IBGE,3524006,5
2017,Codigo IBGE,3524105,6
2017,Codigo IBGE,3524204,1
2017,Codigo IBGE,3524303,14
2017,Codigo IBGE,3524402,25
2017,Codigo IBGE,3524501,1
2017,Codigo IBGE,3524600,3
2017,Codigo IBGE,3524709,5
2017,Codigo IBGE,3524808,12
2017,Codigo IBGE,3525003,1
2017,Codigo IBGE,3525102,8
2017,Codigo IBGE,3525201,7
2017,Codigo IBGE,3525300,20
2017,Codigo IBGE,3525409,1
2017,Codigo IBGE,3525508,1
2017,Codigo IBGE,3525607,2
2017,Codigo IBGE,3525706,10
2017,Codigo IBGE,3525805,1
2017,Codigo IBGE,3525854,4
2017,Codigo IBGE,3525904,94
2017,Codigo IBGE,3526001,4
2017,Codigo IBGE,3526100,5
2017,Codigo IBGE,3526209,11
2017,Codigo IBGE,3526308,2
2017,Codigo IBGE,3526407,2
2017,Codigo IBGE,3526506,1
2017,Codigo IBGE,3526605,4
2017,Codigo IBGE,3526704,16
2017,Codigo IBGE,3526803,6
2017,Codigo IBGE,3526902,39
2017,Codigo IBGE,3527108,8
2017,Codigo IBGE,3527207,14
2017,Codigo IBGE,3527306,7
2017,Codigo IBGE,3527603,2
2017,Codigo IBGE,3527801,2
2017,Codigo IBGE,3527900,3
2017,Codigo IBGE,3528007,3
2017,Codigo IBGE,3528106,1
2017,Codigo IBGE,3528304,2
2017,Codigo IBGE,3528403,9
2017,Codigo IBGE,3528502,18
2017,Codigo IBGE,3528601,1
2017,Codigo IBGE,3528700,1
2017,Codigo IBGE,3528809,6
2017,Codigo IBGE,3529005,39
2017,Codigo IBGE,3529203,7
2017,Codigo IBGE,3529302,6
2017,Codigo IBGE,3529401,31
2017,Codigo IBGE,3529500,2
2017,Codigo IBGE,3529609,3
2017,Codigo IBGE,3529708,2
2017,Codigo IBGE,3529807,3
2017,Codigo IBGE,3529906,17
2017,Codigo IBGE,3530003,1
2017,Codigo IBGE,3530102,6
2017,Codigo IBGE,3530201,16
2017,Codigo IBGE,3530300,8
2017,Codigo IBGE,3530409,3
2017,Codigo IBGE,3530508,12
2017,Codigo IBGE,3530607,59
2017,Codigo IBGE,3530706,23
2017,Codigo IBGE,3530805,17
2017,Codigo IBGE,3530904,2
2017,Codigo IBGE,3531100,5
2017,Codigo IBGE,3531308,11
2017,Codigo IBGE,3531407,11
2017,Codigo IBGE,3531506,5
2017,Codigo IBGE,3531704,1
2017,Codigo IBGE,3531803,11
2017,Codigo IBGE,3531902,8
2017,Codigo IBGE,3532009,3
2017,Codigo IBGE,3532058,4
2017,Codigo IBGE,3532157,1
2017,Codigo IBGE,3532207,1
2017,Codigo IBGE,3532306,1
2017,Codigo IBGE,3532405,6
2017,Codigo IBGE,3532504,5
2017,Codigo IBGE,3532603,1
2017,Codigo IBGE,3532702,1
2017,Codigo IBGE,3532801,1
2017,Codigo IBGE,3532827,1
2017,Codigo IBGE,3532900,1
2017,Codigo IBGE,3533007,3
2017,Codigo IBGE,3533106,1
2017,Codigo IBGE,3533205,1
2017,Codigo IBGE,3533254,1
2017,Codigo IBGE,3533304,1
2017,Codigo IBGE,3533403,5
2017,Codigo IBGE,3533502,7
2017,Codigo IBGE,3533601,2
2017,Codigo IBGE,3533700,4
2017,Codigo IBGE,3533908,19
2017,Codigo IBGE,3534005,3
2017,Codigo IBGE,3534104,5
2017,Codigo IBGE,3534203,1
2017,Codigo IBGE,3534302,9
2017,Codigo IBGE,3534401,55
2017,Codigo IBGE,3534609,5
2017,Codigo IBGE,3534708,12
2017,Codigo IBGE,3534757,2
2017,Codigo IBGE,3534906,3
2017,Codigo IBGE,3535101,5
2017,Codigo IBGE,3535200,3
2017,Codigo IBGE,3535309,8
2017,Codigo IBGE,3535408,3
2017,Codigo IBGE,3535507,2
2017,Codigo IBGE,3535606,2
2017,Codigo IBGE,3535804,3
2017,Codigo IBGE,3535903,1
2017,Codigo IBGE,3536000,11
2017,Codigo IBGE,3536109,6
2017,Codigo IBGE,3536208,7
2017,Codigo IBGE,3536307,4
2017,Codigo IBGE,3536406,1
2017,Codigo IBGE,3536505,7
2017,Codigo IBGE,3536604,2
2017,Codigo IBGE,3536703,8
2017,Codigo IBGE,3536802,1
2017,Codigo IBGE,3537008,1
2017,Codigo IBGE,3537107,4
2017,Codigo IBGE,3537305,5
2017,Codigo IBGE,3537404,3
2017,Codigo IBGE,3537503,4
2017,Codigo IBGE,3537602,14
2017,Codigo IBGE,3537701,1
2017,Codigo IBGE,3537800,11
2017,Codigo IBGE,3537909,9
2017,Codigo IBGE,3538006,29
2017,Codigo IBGE,3538105,2
2017,Codigo IBGE,3538204,3
2017,Codigo IBGE,3538501,1
2017,Codigo IBGE,3538600,4
2017,Codigo IBGE,3538709,60
2017,Codigo IBGE,3538808,4
2017,Codigo IBGE,3538907,4
2017,Codigo IBGE,3539004,2
2017,Codigo IBGE,3539202,4
2017,Codigo IBGE,3539301,10
2017,Codigo IBGE,3539509,11
2017,Codigo IBGE,3539608,1
2017,Codigo IBGE,3539707,1
2017,Codigo IBGE,3539806,5
2017,Codigo IBGE,3539905,1
2017,Codigo IBGE,3540002,1
2017,Codigo IBGE,3540101,1
2017,Codigo IBGE,3540200,7
2017,Codigo IBGE,3540507,1
2017,Codigo IBGE,3540606,16
2017,Codigo IBGE,3540705,12
2017,Codigo IBGE,3540754,3
2017,Codigo IBGE,3540804,2
2017,Codigo IBGE,3540903,1
2017,Codigo IBGE,3541000,51
2017,Codigo IBGE,3541208,1
2017,Codigo IBGE,3541307,8
2017,Codigo IBGE,3541406,30
2017,Codigo IBGE,3541505,4
2017,Codigo IBGE,3541604,7
2017,Codigo IBGE,3541653,2
2017,Codigo IBGE,3541901,3
2017,Codigo IBGE,3542008,3
2017,Codigo IBGE,3542107,3
2017,Codigo IBGE,3542206,12
2017,Codigo IBGE,3542404,2
2017,Codigo IBGE,3542503,4
2017,Codigo IBGE,3542602,8
2017,Codigo IBGE,3542701,3
2017,Codigo IBGE,3542909,1
2017,Codigo IBGE,3543006,2
2017,Codigo IBGE,3543204,1
2017,Codigo IBGE,3543303,34
2017,Codigo IBGE,3543402,88
2017,Codigo IBGE,3543600,1
2017,Codigo IBGE,3543709,3
2017,Codigo IBGE,3543907,27
2017,Codigo IBGE,3544004,6
2017,Codigo IBGE,3544103,1
2017,Codigo IBGE,3544202,2
2017,Codigo IBGE,3544251,1
2017,Codigo IBGE,3544301,2
2017,Codigo IBGE,3544608,5
2017,Codigo IBGE,3544806,2
2017,Codigo IBGE,3544905,2
2017,Codigo IBGE,3545001,2
2017,Codigo IBGE,3545159,1
2017,Codigo IBGE,3545209,9
2017,Codigo IBGE,3545308,13
2017,Codigo IBGE,3545407,6
2017,Codigo IBGE,3545506,3
2017,Codigo IBGE,3545605,1
2017,Codigo IBGE,3545704,2
2017,Codigo IBGE,3545803,21
2017,Codigo IBGE,3546009,1
2017,Codigo IBGE,3546207,7
2017,Codigo IBGE,3546256,1
2017,Codigo IBGE,3546306,3
2017,Codigo IBGE,3546405,9
2017,Codigo IBGE,3546603,4
2017,Codigo IBGE,3546702,3
2017,Codigo IBGE,3546801,17
2017,Codigo IBGE,3547007,3
2017,Codigo IBGE,3547106,1
2017,Codigo IBGE,3547205,1
2017,Codigo IBGE,3547304,11
2017,Codigo IBGE,3547502,7
2017,Codigo IBGE,3547601,2
2017,Codigo IBGE,3547650,2
2017,Codigo IBGE,3547700,1
2017,Codigo IBGE,3547809,39
2017,Codigo IBGE,3547908,2
2017,Codigo IBGE,3548005,2
2017,Codigo IBGE,3548054,1
2017,Codigo IBGE,3548104,2
2017,Codigo IBGE,3548302,1
2017,Codigo IBGE,3548401,2
2017,Codigo IBGE,3548500,53
2017,Codigo IBGE,3548609,4
2017,Codigo IBGE,3548708,81
2017,Codigo IBGE,3548807,4
2017,Codigo IBGE,3548906,27
2017,Codigo IBGE,3549102,13
2017,Codigo IBGE,3549409,10
2017,Codigo IBGE,3549607,1
2017,Codigo IBGE,3549706,7
2017,Codigo IBGE,3549805,68
2017,Codigo IBGE,3549904,74
2017,Codigo IBGE,3549953,2
2017,Codigo IBGE,3550001,2
2017,Codigo IBGE,3550100,17
2017,Codigo IBGE,3550308,822
2017,Codigo IBGE,3550407,7
2017,Codigo IBGE,3550506,2
2017,Codigo IBGE,3550605,29
2017,Codigo IBGE,3550704,19
2017,Codigo IBGE,3550803,1
2017,Codigo IBGE,3550902,4
2017,Codigo IBGE,3551009,29
2017,Codigo IBGE,3551405,2
2017,Codigo IBGE,3551504,5
2017,Codigo IBGE,3551603,3
2017,Codigo IBGE,3551702,24
2017,Codigo IBGE,3551801,1
2017,Codigo IBGE,3551900,2
2017,Codigo IBGE,3552007,1
2017,Codigo IBGE,3552106,10
2017,Codigo IBGE,3552205,83
2017,Codigo IBGE,3552304,1
2017,Codigo IBGE,3552403,32
2017,Codigo IBGE,3552502,26
2017,Codigo IBGE,3552551,1
2017,Codigo IBGE,3552601,4
2017,Codigo IBGE,3552700,3
2017,Codigo IBGE,3552809,16
2017,Codigo IBGE,3552908,3
2017,Codigo IBGE,3553005,3
2017,Codigo IBGE,3553203,1
2017,Codigo IBGE,3553302,2
2017,Codigo IBGE,3553401,4
2017,Codigo IBGE,3553500,4
2017,Codigo IBGE,3553658,2
2017,Codigo IBGE,3553708,9
2017,Codigo IBGE,3553807,3
2017,Codigo IBGE,3553856,1
2017,Codigo IBGE,3553906,2
2017,Codigo IBGE,3553955,8
2017,Codigo IBGE,3554003,29
2017,Codigo IBGE,3554102,38
2017,Codigo IBGE,3554300,6
2017,Codigo IBGE,3554409,1
2017,Codigo IBGE,3554508,11
2017,Codigo IBGE,3554706,1
2017,Codigo IBGE,3554755,1
2017,Codigo IBGE,3554805,4
2017,Codigo IBGE,3554904,2
2017,Codigo IBGE,3555000,12
